# Helios characterization  mode=driphold  started=20260602_192602
# charge=30.0s = 50.0 mL @ 1.667 mL/s   target_rh=80.0%
# notes=
elapsed_s,phase,puck_f,chamber_f,chamber_rh,column_f,column_rh,pressure_pa,weight_g
905.7,HOLD,231.8,88.1,81.6,84.8,96.7,-0.08,-1.222
906.7,HOLD,231.8,88.1,81.6,84.7,96.5,-0.12,-1.222
907.7,HOLD,232.2,88.1,81.6,84.7,96.6,-0.25,-1.222
908.7,HOLD,233.2,88.1,81.6,84.7,96.7,-0.03,-1.222
909.7,HOLD,232.7,88.1,81.6,84.8,96.7,-0.12,-1.222
910.7,HOLD,232.7,88.1,81.6,84.8,96.5,-0.12,-1.222
911.7,HOLD,233.2,88.1,81.6,84.8,96.6,-0.05,-1.222
912.7,HOLD,233.2,88.2,81.5,84.8,96.6,-0.22,-1.222
913.7,HOLD,233.6,88.2,81.5,84.8,96.5,-0.18,-1.222
914.7,HOLD,233.6,88.1,81.5,84.7,96.6,-0.12,-1.222
915.7,HOLD,234.1,88.2,81.5,84.6,96.7,-0.27,-1.222
916.7,HOLD,234.1,88.2,81.5,84.6,96.7,-0.15,-1.222
917.7,HOLD,234.1,88.1,81.5,84.6,96.8,-0.03,-1.222
918.7,HOLD,234.1,88.1,81.5,84.6,96.8,-0.03,-1.222
919.7,HOLD,234.1,88.1,81.6,84.7,96.7,-0.13,-1.222
920.7,HOLD,234.5,88.1,81.5,84.6,96.7,-0.22,-1.222
921.7,HOLD,234.9,88.2,81.5,84.7,96.8,-0.12,-1.222
922.7,HOLD,234.9,88.1,81.5,84.6,96.7,-0.1,-1.222
923.7,HOLD,235.4,88.1,81.5,84.6,96.7,0.07,-1.222
924.7,HOLD,235.4,88.2,81.5,84.6,96.7,-0.17,-1.222
925.7,HOLD,235.8,88.1,81.5,84.7,96.7,-0.07,-1.222
926.7,HOLD,235.8,88.1,81.5,84.7,96.7,-0.22,-1.222
927.7,HOLD,235.8,88.1,81.5,84.8,96.6,-0.08,-1.222
928.7,HOLD,235.8,88.1,81.5,84.7,96.4,-0.15,-1.222
929.7,HOLD,236.8,88.1,81.4,84.7,96.6,-0.03,-1.222
930.7,HOLD,236.3,88.2,81.4,84.8,96.5,-0.18,-1.222
931.7,HOLD,236.3,88.2,81.4,84.8,96.5,-0.18,-1.222
932.7,HOLD,236.3,88.2,81.4,84.8,96.3,-0.1,-1.222
933.7,HOLD,236.8,88.2,81.4,84.8,96.3,-0.08,-1.222
934.7,HOLD,236.8,88.2,81.4,84.8,96.2,-0.1,-1.222
935.7,HOLD,237.2,88.1,81.4,84.8,96.2,0.02,-1.222
936.7,HOLD,237.7,88.2,81.4,84.8,96.2,-0.23,-1.222
937.7,HOLD,237.2,88.2,81.4,84.8,96.3,-0.2,-1.222
938.7,HOLD,238.1,88.2,81.4,84.9,96.3,-0.22,-1.222
939.7,HOLD,238.1,88.2,81.4,84.8,96.3,-0.22,-1.222
940.7,HOLD,238.6,88.2,81.4,84.8,96.2,-0.03,-1.222
941.7,HOLD,238.6,88.2,81.3,84.8,96.3,-0.22,-1.222
942.7,HOLD,238.6,88.2,81.3,84.7,96.4,0.0,-1.222
943.7,HOLD,238.6,88.2,81.3,84.7,96.4,-0.18,-1.222
944.7,HOLD,239.0,88.2,81.2,84.7,96.4,-0.07,-1.222
945.7,HOLD,239.0,88.2,81.2,84.7,96.4,-0.07,-1.222
946.7,HOLD,239.0,88.2,81.2,84.8,96.3,-0.1,-1.222
947.7,HOLD,239.4,88.2,81.3,84.8,96.2,-0.13,-1.222
948.7,HOLD,239.9,88.2,81.3,84.8,96.3,-0.27,-1.222
949.7,HOLD,239.4,88.2,81.3,84.8,96.2,-0.13,-1.222
950.7,HOLD,239.9,88.2,81.3,84.8,96.2,-0.12,-1.222
951.7,HOLD,239.9,88.2,81.3,84.8,96.1,-0.1,-1.222
952.7,HOLD,240.3,88.2,81.2,84.8,96.3,-0.23,-1.222
953.7,HOLD,240.8,88.2,81.2,84.8,96.3,-0.12,-1.222
954.7,HOLD,240.8,88.2,81.2,84.7,96.3,-0.13,-1.222
955.7,HOLD,241.2,88.2,81.2,84.8,96.3,0.03,-1.222
956.7,HOLD,240.8,88.2,81.2,84.7,96.2,-0.1,-1.222
957.7,HOLD,241.7,88.2,81.2,84.8,96.3,-0.2,-1.222
958.7,HOLD,241.2,88.2,81.2,84.7,96.3,-0.2,-1.222
959.7,HOLD,241.2,88.2,81.2,84.7,96.3,-0.1,-1.222
960.7,HOLD,241.2,88.2,81.2,84.7,96.3,-0.1,-1.222
961.7,HOLD,242.2,88.2,81.2,84.7,96.5,-0.23,-1.222
962.7,HOLD,242.2,88.2,81.2,84.7,96.5,-0.03,-1.222
963.7,HOLD,242.2,88.2,81.2,84.7,96.4,-0.28,-1.222
964.7,HOLD,242.6,88.2,81.2,84.7,96.4,-0.17,-1.222
965.7,HOLD,243.1,88.2,81.2,84.8,96.4,-0.07,-1.222
966.7,HOLD,243.5,88.2,81.2,84.8,96.3,-0.12,-1.222
967.7,HOLD,243.5,88.2,81.2,84.6,96.3,-0.27,-1.222
968.7,HOLD,243.5,88.2,81.2,84.8,96.3,-0.17,-1.222
969.7,HOLD,243.1,88.2,81.1,84.8,96.2,-0.08,-1.222
970.7,HOLD,243.1,88.2,81.1,84.8,96.1,-0.07,-1.222
971.7,HOLD,243.9,88.2,81.1,84.7,96.1,-0.12,-1.222
972.7,HOLD,243.9,88.2,81.1,84.7,96.1,-0.12,-1.222
973.7,HOLD,243.9,88.2,81.1,84.8,96.0,-0.22,-1.222
974.7,HOLD,244.4,88.2,81.1,84.8,96.1,-0.15,-1.222
975.7,HOLD,244.4,88.2,81.0,84.7,96.1,-0.03,-1.222
976.7,HOLD,244.4,88.2,81.0,84.7,96.3,-0.17,-1.222
977.7,HOLD,244.4,88.2,81.0,84.7,96.4,-0.05,-1.222
978.7,HOLD,244.8,88.2,81.0,84.7,96.4,-0.2,-1.222
979.7,HOLD,244.8,88.2,81.0,84.8,96.3,-0.15,-1.222
980.7,HOLD,245.8,88.2,81.0,84.8,96.2,-0.15,-1.222
981.7,HOLD,245.3,88.2,81.1,84.8,96.2,-0.32,-1.222
982.7,HOLD,245.8,88.2,81.1,84.7,96.2,-0.18,-1.222
983.7,HOLD,245.8,88.2,81.1,84.7,96.2,-0.1,-1.222
984.7,HOLD,246.7,88.2,81.0,84.8,96.2,-0.02,-1.222
985.7,HOLD,246.7,88.2,81.0,84.7,96.2,-0.02,-1.222
986.7,HOLD,246.7,88.2,81.0,84.7,96.2,-0.15,-1.222
987.7,HOLD,246.7,88.2,81.0,84.8,96.2,-0.15,-1.222
989.0,HOLD,247.6,88.2,80.9,84.7,96.1,-0.2,-1.222
990.0,HOLD,246.7,88.2,80.9,84.7,96.1,-0.2,-1.222
991.0,HOLD,246.7,88.2,81.0,84.7,96.1,-0.2,-1.222
992.0,HOLD,246.7,88.2,81.0,84.7,96.0,-0.12,-1.222
993.0,HOLD,247.1,88.2,81.0,84.8,96.1,-0.3,-1.222
994.0,HOLD,246.7,88.2,81.0,84.8,96.4,-0.42,-1.222
995.0,HOLD,246.2,88.3,81.2,84.8,97.4,-0.22,-1.222
996.0,HOLD,245.3,88.2,81.2,84.7,97.9,-0.28,-1.222
997.0,HOLD,245.3,88.3,81.3,84.8,98.1,-0.3,-1.222
998.0,HOLD,245.3,88.3,81.5,84.8,98.1,-0.23,-1.222
999.0,HOLD,245.3,88.3,81.7,84.8,98.2,-0.12,-1.242
1000.0,HOLD,243.9,88.2,81.9,84.8,98.2,-0.17,-1.243
1001.0,HOLD,243.9,88.3,82.2,84.8,98.1,-0.08,-1.231
1002.0,HOLD,243.9,88.3,82.2,84.9,98.0,-0.1,-1.231
1003.0,HOLD,244.4,88.3,82.3,84.9,98.0,-0.1,-1.231
1004.0,HOLD,244.4,88.3,82.3,84.8,97.9,-0.12,-1.231
1005.0,HOLD,243.9,88.3,82.3,84.8,98.0,-0.08,-1.231
1006.0,HOLD,244.8,88.3,82.5,84.8,97.9,-0.17,-1.231
1007.0,HOLD,244.4,88.3,82.6,84.8,97.9,-0.2,-1.231
1008.0,HOLD,244.4,88.3,82.5,84.8,97.9,-0.12,-1.231
1009.0,HOLD,244.4,88.3,82.5,84.8,97.8,-0.08,-1.231
1010.0,HOLD,244.4,88.3,82.5,84.8,97.9,-0.17,-1.231
1011.0,HOLD,245.3,88.3,82.5,84.8,98.1,-0.17,-1.231
1012.0,HOLD,245.8,88.3,82.6,84.7,98.2,-0.23,-1.231
1013.0,HOLD,245.8,88.3,82.7,84.8,98.3,-0.17,-1.231
1014.0,HOLD,245.8,88.3,82.7,84.9,98.1,-0.28,-1.231
1015.0,HOLD,246.2,88.3,82.6,84.8,98.1,-0.17,-1.231
1016.0,HOLD,246.2,88.3,82.6,84.8,98.3,-0.23,-1.231
1017.0,HOLD,246.7,88.3,82.6,84.8,98.3,-0.23,-1.231
1018.0,HOLD,246.7,88.4,82.6,84.9,98.4,-0.27,-1.231
1019.0,HOLD,246.2,88.4,82.6,84.9,98.2,-0.2,-1.231
1020.0,HOLD,246.7,88.3,82.6,84.8,98.1,-0.13,-1.231
1021.0,HOLD,247.6,88.3,82.7,84.9,98.0,-0.07,-1.231
1022.0,HOLD,247.6,88.3,82.7,84.8,98.1,-0.17,-1.231
1023.0,HOLD,247.1,88.3,82.7,84.9,98.0,-0.2,-1.231
1024.0,HOLD,247.6,88.4,82.7,84.9,97.9,-0.28,-1.231
1025.0,HOLD,248.0,88.3,82.7,84.9,97.9,-0.18,-1.231
1026.0,HOLD,248.0,88.3,82.7,84.9,97.9,0.07,-1.231
1027.0,HOLD,248.0,88.4,82.6,84.9,97.8,-0.12,-1.231
1028.0,HOLD,248.0,88.3,82.6,84.8,97.6,-0.18,-1.231
1029.0,HOLD,248.4,88.3,82.6,84.9,97.9,-0.32,-1.231
1030.0,HOLD,248.9,88.3,82.6,84.9,97.9,-0.32,-1.231
1031.0,HOLD,248.9,88.3,82.6,84.9,97.9,0.05,-1.231
1032.0,HOLD,248.9,88.4,82.7,84.8,97.9,-0.05,-1.231
1033.0,HOLD,248.9,88.3,82.7,84.8,97.9,-0.22,-1.231
1034.0,HOLD,248.9,88.3,82.7,84.8,98.2,-0.15,-1.231
1035.0,HOLD,249.8,88.4,82.7,84.8,98.3,-0.1,-1.231
1036.0,HOLD,249.3,88.3,82.6,84.9,98.2,0.02,-1.231
1037.0,HOLD,249.3,88.3,82.6,84.8,98.1,-0.23,-1.231
1038.0,HOLD,249.8,88.3,82.7,84.8,98.2,0.03,-1.231
1039.0,HOLD,249.3,88.3,82.7,84.9,98.2,-0.17,-1.231
1040.0,HOLD,249.3,88.4,82.8,84.9,98.1,-0.03,-1.231
1041.0,HOLD,249.3,88.4,82.7,84.8,98.0,-0.1,-1.231
1042.0,HOLD,248.9,88.4,82.7,84.8,97.9,-0.08,-1.231
1043.0,HOLD,248.9,88.4,82.7,84.8,98.0,-0.25,-1.231
1044.0,HOLD,248.4,88.4,82.6,84.8,98.0,-0.25,-1.231
1045.0,HOLD,248.4,88.4,82.6,84.9,98.0,-0.08,-1.231
1046.0,HOLD,248.4,88.4,82.6,84.9,97.9,-0.42,-1.231
1047.0,HOLD,248.4,88.4,82.6,84.9,97.9,0.0,-1.231
1048.0,HOLD,248.4,88.4,82.6,84.9,97.9,-0.12,-1.231
1049.0,HOLD,248.4,88.4,82.6,85.0,97.8,-0.17,-1.231
1050.0,HOLD,248.4,88.4,82.5,85.0,97.7,-0.03,-1.231
1051.0,HOLD,248.0,88.3,82.4,84.9,97.6,-0.25,-1.231
1052.0,HOLD,248.0,88.4,82.4,84.9,97.7,-0.17,-1.231
1053.0,HOLD,247.1,88.4,82.5,85.0,97.6,-0.12,-1.231
1054.0,HOLD,247.6,88.3,82.4,85.0,97.6,-0.23,-1.231
1055.0,HOLD,247.1,88.4,82.5,85.0,97.5,-0.23,-1.231
1056.0,HOLD,246.7,88.4,82.4,84.9,97.5,-0.2,-1.231
1057.0,HOLD,246.7,88.4,82.4,85.0,97.5,-0.2,-1.231
1058.0,HOLD,246.7,88.4,82.4,85.0,97.5,-0.13,-1.231
1059.0,HOLD,246.7,88.4,82.4,85.0,97.6,-0.13,-1.231
1060.0,HOLD,246.2,88.4,82.4,84.9,97.7,-0.13,-1.231
1061.0,HOLD,246.7,88.4,82.4,85.0,97.6,-0.13,-1.231
1062.0,HOLD,246.2,88.4,82.4,84.9,97.6,-0.38,-1.231
1063.0,HOLD,246.2,88.4,82.5,85.0,97.6,0.02,-1.231
1064.0,HOLD,246.2,88.4,82.4,85.0,97.6,-0.03,-1.231
1065.0,HOLD,246.2,88.4,82.4,85.0,97.5,0.02,-1.231
1066.0,HOLD,245.3,88.4,82.3,85.0,97.6,-0.23,-1.231
1067.0,HOLD,245.3,88.4,82.3,85.0,97.6,-0.27,-1.231
1068.0,HOLD,244.8,88.4,82.3,84.9,97.5,-0.17,-1.231
1069.0,HOLD,243.9,88.4,82.3,85.0,97.6,-0.12,-1.231
1070.0,HOLD,244.4,88.4,82.2,84.9,97.6,-0.07,-1.231
1071.0,HOLD,244.4,88.4,82.3,84.9,97.6,-0.07,-1.231
1072.0,HOLD,244.4,88.4,82.3,84.9,97.7,-0.03,-1.231
1073.0,HOLD,243.9,88.4,82.3,84.9,97.7,-0.2,-1.231
1074.0,HOLD,243.9,88.4,82.4,84.9,97.6,-0.15,-1.231
1075.0,HOLD,243.5,88.4,82.3,84.9,97.6,-0.07,-1.231
1076.0,HOLD,243.5,88.4,82.3,84.9,97.6,-0.22,-1.231
1077.0,HOLD,242.6,88.4,82.3,84.9,97.6,-0.18,-1.231
1078.0,HOLD,242.6,88.4,82.2,84.9,97.6,-0.2,-1.231
1079.0,HOLD,242.6,88.4,82.2,84.8,97.6,-0.08,-1.231
1080.0,HOLD,242.2,88.4,82.2,84.9,97.6,-0.17,-1.231
1081.0,HOLD,242.2,88.4,82.2,84.9,97.6,-0.28,-1.231
1082.0,HOLD,241.7,88.4,82.2,84.9,97.6,-0.02,-1.231
1083.0,HOLD,241.2,88.4,82.2,84.9,97.5,-0.18,-1.231
1084.0,HOLD,241.2,88.4,82.1,84.9,97.4,-0.18,-1.231
1085.0,HOLD,241.2,88.4,82.1,84.9,97.4,-0.32,-1.231
1086.0,HOLD,241.2,88.4,82.1,85.0,97.4,-0.03,-1.231
1087.0,HOLD,241.2,88.4,82.2,84.8,97.4,-0.07,-1.231
1088.0,HOLD,240.8,88.4,82.1,84.9,97.5,-0.17,-1.231
1089.0,HOLD,240.8,88.4,82.1,84.8,97.6,-0.12,-1.231
1090.0,HOLD,239.9,88.3,82.1,84.9,97.5,-0.1,-1.231
1091.0,HOLD,240.3,88.4,82.0,84.9,97.6,0.08,-1.231
1092.0,HOLD,239.9,88.4,82.0,84.9,97.5,-0.05,-1.231
1093.0,HOLD,239.9,88.4,82.0,84.8,97.5,-0.17,-1.231
1094.0,HOLD,239.4,88.4,82.0,84.9,97.4,-0.15,-1.231
1095.0,HOLD,239.4,88.5,82.0,84.9,97.4,-0.2,-1.231
1096.0,HOLD,239.0,88.4,81.9,84.9,97.3,-0.22,-1.231
1097.0,HOLD,239.0,88.4,81.9,85.0,97.2,-0.18,-1.231
1098.0,HOLD,239.0,88.4,81.9,85.0,97.2,-0.18,-1.231
1099.0,HOLD,239.0,88.4,81.9,84.9,97.2,-0.02,-1.231
1100.0,HOLD,237.7,88.4,81.9,84.9,97.1,-0.25,-1.231
1101.0,HOLD,238.1,88.4,81.9,84.9,97.1,-0.1,-1.231
1102.0,HOLD,238.1,88.4,81.9,84.9,97.2,0.13,-1.231
1103.0,HOLD,237.7,88.4,81.9,84.9,97.2,-0.12,-1.231
1104.0,HOLD,237.2,88.4,81.9,84.9,97.2,-0.12,-1.231
1105.0,HOLD,237.2,88.4,81.9,85.0,97.1,-0.08,-1.231
1106.0,HOLD,236.8,88.4,81.8,84.9,97.0,-0.1,-1.231
1107.0,HOLD,236.8,88.4,81.8,84.9,97.1,-0.25,-1.231
1108.0,HOLD,236.3,88.4,81.8,85.0,97.1,-0.23,-1.231
1109.0,HOLD,235.8,88.4,81.8,84.9,97.1,-0.07,-1.231
1110.0,HOLD,235.8,88.5,81.7,84.9,97.0,-0.08,-1.231
1111.0,HOLD,235.8,88.5,81.7,85.0,97.0,-0.12,-1.231
1112.0,HOLD,235.4,88.5,81.7,85.0,97.0,-0.12,-1.231
1113.0,HOLD,235.4,88.4,81.7,84.9,96.9,-0.02,-1.231
1114.0,HOLD,234.9,88.5,81.7,85.0,97.0,-0.02,-1.231
1115.0,HOLD,234.9,88.5,81.6,84.9,96.9,0.05,-1.231
1116.0,HOLD,234.9,88.5,81.6,85.0,96.8,-0.25,-1.231
1117.0,HOLD,234.9,88.5,81.6,85.0,96.7,-0.18,-1.231
1118.0,HOLD,234.5,88.4,81.6,85.0,96.7,-0.08,-1.231
1119.0,HOLD,234.9,88.4,81.6,85.1,96.7,-0.13,-1.231
1120.0,HOLD,234.9,88.4,81.6,85.1,96.7,-0.15,-1.231
1121.0,HOLD,233.6,88.4,81.6,85.0,96.6,-0.05,-1.231
1122.0,HOLD,233.6,88.4,81.6,85.1,96.6,-0.17,-1.231
1123.0,HOLD,233.2,88.4,81.6,85.1,96.5,-0.08,-1.231
1124.0,HOLD,233.2,88.4,81.5,85.0,96.5,-0.22,-1.231
1125.0,HOLD,233.2,88.4,81.6,85.0,96.5,-0.22,-1.231
1126.0,HOLD,233.2,88.4,81.6,85.0,96.6,-0.22,-1.231
1127.0,HOLD,232.2,88.4,81.5,85.1,96.7,-0.13,-1.231
1128.0,HOLD,232.7,88.4,81.6,85.1,96.5,-0.12,-1.231
1129.0,HOLD,232.7,88.4,81.5,85.0,96.5,-0.18,-1.231
1130.0,HOLD,232.7,88.5,81.5,85.0,96.6,-0.18,-1.231
1131.0,HOLD,231.8,88.5,81.5,85.0,96.6,-0.13,-1.231
1132.0,HOLD,231.3,88.5,81.4,85.0,96.6,-0.1,-1.231
1133.0,HOLD,231.3,88.5,81.4,85.0,96.7,-0.1,-1.231
1134.0,HOLD,231.3,88.5,81.4,85.0,96.6,-0.22,-1.231
1135.0,HOLD,230.9,88.5,81.3,85.0,96.6,-0.15,-1.231
1136.0,HOLD,230.9,88.5,81.3,85.0,96.6,-0.23,-1.231
1137.0,HOLD,230.4,88.4,81.3,85.0,96.6,0.0,-1.231
1138.0,HOLD,230.9,88.5,81.3,84.9,96.5,-0.15,-1.231
1139.0,HOLD,230.9,88.5,81.3,84.9,96.5,-0.15,-1.231
1140.0,HOLD,230.9,88.5,81.3,84.9,96.5,-0.02,-1.231
1141.0,HOLD,230.9,88.4,81.3,84.9,96.6,-0.3,-1.231
1142.0,HOLD,230.9,88.4,81.3,84.9,96.6,0.0,-1.231
1143.0,HOLD,230.9,88.4,81.3,84.9,96.7,-0.15,-1.231
1144.0,HOLD,230.9,88.5,81.3,84.9,96.6,-0.18,-1.231
1145.0,HOLD,230.9,88.5,81.3,84.9,96.5,-0.25,-1.231
1146.0,HOLD,230.9,88.4,81.3,84.9,96.6,-0.23,-1.231
1147.0,HOLD,231.3,88.4,81.3,85.0,96.6,-0.08,-1.231
1148.0,HOLD,230.9,88.5,81.3,85.0,96.6,-0.1,-1.231
1149.0,HOLD,231.3,88.4,81.3,84.9,96.5,0.07,-1.231
1150.0,HOLD,231.3,88.4,81.3,85.0,96.5,-0.2,-1.231
1151.0,HOLD,230.9,88.4,81.2,85.0,96.4,-0.2,-1.231
1152.0,HOLD,231.8,88.4,81.2,85.0,96.4,-0.2,-1.231
1153.0,HOLD,231.8,88.4,81.2,85.0,96.3,-0.23,-1.231
1154.0,HOLD,231.8,88.5,81.2,85.0,96.3,-0.03,-1.231
1155.0,HOLD,231.8,88.4,81.2,84.9,96.4,-0.22,-1.231
1156.0,HOLD,232.2,88.4,81.2,85.0,96.3,-0.1,-1.231
1157.0,HOLD,232.2,88.5,81.2,85.0,96.3,-0.18,-1.231
1158.0,HOLD,232.2,88.4,81.2,85.1,96.1,-0.07,-1.231
1159.0,HOLD,232.7,88.4,81.2,85.0,96.2,0.05,-1.231
1160.0,HOLD,232.7,88.5,81.1,84.9,96.1,-0.2,-1.231
1161.0,HOLD,233.2,88.5,81.1,85.0,96.2,-0.23,-1.231
1162.0,HOLD,233.6,88.5,81.1,85.0,96.2,-0.05,-1.231
1163.0,HOLD,233.6,88.4,81.1,85.0,96.1,-0.2,-1.231
1164.0,HOLD,233.6,88.4,81.1,84.9,96.2,-0.1,-1.231
1165.0,HOLD,234.1,88.5,81.1,85.0,96.3,-0.13,-1.231
1166.0,HOLD,234.1,88.5,81.1,85.0,96.3,-0.13,-1.231
1167.0,HOLD,234.1,88.4,81.1,84.9,96.2,-0.08,-1.231
1168.0,HOLD,234.5,88.4,81.1,85.0,96.2,-0.03,-1.231
1169.0,HOLD,235.4,88.5,81.1,85.0,96.2,-0.27,-1.231
1170.0,HOLD,234.9,88.5,81.1,85.0,96.2,-0.27,-1.231
1171.0,HOLD,235.4,88.4,81.1,85.0,96.1,-0.27,-1.231
1172.0,HOLD,235.4,88.5,81.0,85.1,96.0,-0.05,-1.231
1173.0,HOLD,234.9,88.4,81.0,85.0,95.9,-0.15,-1.231
1174.0,HOLD,234.9,88.5,81.0,85.0,96.0,-0.1,-1.231
1175.0,HOLD,235.8,88.4,81.0,85.0,96.1,-0.17,-1.231
1176.0,HOLD,235.8,88.5,81.0,85.0,96.1,-0.07,-1.231
1177.2,HOLD,235.8,88.5,80.9,85.1,96.0,-0.17,-1.231
1178.2,HOLD,235.8,88.5,80.9,85.0,95.9,-0.1,-1.231
1179.2,HOLD,236.3,88.5,80.9,85.0,95.9,-0.28,-1.231
1180.2,HOLD,236.3,88.6,80.9,85.0,95.9,-0.17,-1.231
1181.2,HOLD,235.8,88.6,81.2,85.0,96.0,0.0,-1.231
1182.2,HOLD,236.3,88.5,81.4,85.1,96.2,0.0,-1.231
1183.2,HOLD,236.3,88.5,81.4,85.1,96.2,-0.1,-1.231
1184.2,HOLD,235.4,88.6,81.7,85.1,96.2,-0.15,-1.24
1185.3,HOLD,234.5,88.6,82.1,85.1,96.6,-0.3,-1.24
1186.3,HOLD,234.5,88.5,82.7,85.2,97.1,-0.18,-1.24
1187.3,HOLD,233.6,88.6,82.8,85.2,97.1,-0.2,-1.24
1188.3,HOLD,233.6,88.5,82.7,85.2,97.2,-0.1,-1.24
1189.3,HOLD,233.2,88.5,82.7,85.1,97.2,-0.1,-1.24
1190.3,HOLD,233.2,88.5,82.8,85.1,97.4,-0.23,-1.24
1191.3,HOLD,233.2,88.5,82.8,85.2,97.5,0.0,-1.24
1192.3,HOLD,233.6,88.6,82.7,85.1,97.4,-0.07,-1.228
1193.3,HOLD,233.6,88.6,82.7,85.1,97.5,-0.15,-1.228
1194.3,HOLD,233.6,88.6,82.8,85.1,97.6,-0.17,-1.228
1195.3,HOLD,233.6,88.6,82.9,85.1,97.6,-0.05,-1.228
1196.3,HOLD,234.5,88.5,82.9,85.1,97.6,-0.05,-1.228
1197.3,HOLD,234.5,88.5,82.9,85.2,97.6,-0.17,-1.228
1198.3,HOLD,234.1,88.5,83.0,85.1,97.6,0.0,-1.228
1199.3,HOLD,234.1,88.5,82.9,85.1,97.8,-0.45,-1.228
1200.3,HOLD,234.5,88.5,82.8,85.1,97.8,-0.12,-1.228
1201.3,HOLD,235.4,88.6,82.9,85.2,97.9,-0.13,-1.228
1202.3,HOLD,235.4,88.6,82.9,85.2,98.0,-0.13,-1.228
1203.3,HOLD,235.4,88.6,82.8,85.1,98.0,-0.15,-1.228
1204.3,HOLD,235.4,88.6,82.8,85.2,98.1,-0.13,-1.228
1205.3,HOLD,235.8,88.6,82.8,85.3,97.9,-0.33,-1.228
1206.3,HOLD,235.8,88.6,82.9,85.1,97.9,-0.22,-1.228
1207.3,HOLD,236.3,88.6,82.9,85.1,97.9,-0.17,-1.228
1208.3,HOLD,236.3,88.6,82.9,85.2,98.0,-0.05,-1.228
1209.3,HOLD,236.3,88.6,82.9,85.2,97.9,-0.05,-1.228
1210.3,HOLD,236.3,88.6,82.9,85.2,97.9,-0.08,-1.228
1211.3,HOLD,237.2,88.6,82.8,85.3,97.9,-0.22,-1.228
1212.3,HOLD,237.2,88.6,82.8,85.3,97.8,-0.02,-1.228
1213.3,HOLD,237.7,88.6,82.8,85.2,97.7,-0.18,-1.228
1214.3,HOLD,237.7,88.6,82.8,85.2,97.8,-0.15,-1.228
1215.3,HOLD,238.1,88.6,82.8,85.1,97.8,-0.23,-1.228
1216.3,HOLD,237.7,88.6,82.8,85.2,97.9,-0.05,-1.228
1217.3,HOLD,238.1,88.6,82.8,85.1,98.0,0.02,-1.228
1218.3,HOLD,238.1,88.6,82.7,85.1,98.1,-0.12,-1.228
1219.3,HOLD,238.1,88.7,82.7,85.1,98.0,-0.22,-1.228
1220.3,HOLD,239.0,88.6,82.7,85.1,98.1,-0.27,-1.228
1221.3,HOLD,239.0,88.6,82.7,85.1,98.2,0.08,-1.228
1222.3,HOLD,239.4,88.7,82.7,85.2,98.2,0.03,-1.228
1223.3,HOLD,239.4,88.6,82.6,85.2,98.2,0.03,-1.228
1224.3,HOLD,239.4,88.6,82.6,85.1,98.2,-0.28,-1.228
1225.3,HOLD,239.9,88.6,82.6,85.1,98.2,-0.22,-1.228
1226.3,HOLD,239.4,88.6,82.7,85.2,98.1,-0.08,-1.228
1227.3,HOLD,239.4,88.6,82.7,85.2,98.0,-0.1,-1.228
1228.3,HOLD,239.9,88.7,82.7,85.1,98.1,-0.2,-1.228
1229.3,HOLD,239.9,88.6,82.7,85.1,98.0,-0.23,-1.228
1230.3,HOLD,240.3,88.7,82.8,85.1,98.1,-0.23,-1.228
1231.3,HOLD,240.3,88.6,82.7,85.1,98.0,-0.13,-1.228
1232.3,HOLD,241.2,88.7,82.7,85.2,98.0,-0.1,-1.228
1233.3,HOLD,241.2,88.7,82.6,85.1,97.9,-0.4,-1.228
1234.3,HOLD,241.2,88.7,82.6,85.1,97.8,0.0,-1.228
1235.3,HOLD,241.2,88.7,82.6,85.2,97.9,-0.32,-1.228
1236.3,HOLD,242.2,88.7,82.5,85.1,97.9,-0.05,-1.228
1237.3,HOLD,242.2,88.7,82.5,85.1,97.9,-0.05,-1.228
1238.3,HOLD,242.2,88.6,82.5,85.2,97.9,-0.17,-1.228
1239.3,HOLD,242.2,88.7,82.5,85.1,97.9,-0.18,-1.228
1240.3,HOLD,242.6,88.6,82.6,85.2,97.9,-0.07,-1.228
1241.3,HOLD,242.6,88.6,82.6,85.1,97.8,-0.18,-1.228
1242.3,HOLD,243.1,88.6,82.6,85.2,97.7,-0.28,-1.228
1243.3,HOLD,243.1,88.7,82.6,85.1,97.8,0.0,-1.228
1244.3,HOLD,243.1,88.6,82.5,85.1,97.9,-0.22,-1.228
1245.3,HOLD,243.1,88.7,82.5,85.1,97.9,0.15,-1.228
1246.3,HOLD,243.5,88.7,82.5,85.1,97.8,-0.13,-1.228
1247.3,HOLD,243.9,88.7,82.5,85.2,97.8,0.05,-1.228
1248.3,HOLD,243.9,88.6,82.5,85.2,97.6,-0.08,-1.228
1249.3,HOLD,243.9,88.7,82.5,85.2,97.6,-0.05,-1.228
1250.3,HOLD,244.8,88.7,82.4,85.2,97.6,-0.05,-1.228
1251.3,HOLD,244.8,88.7,82.4,85.2,97.6,-0.17,-1.228
1252.3,HOLD,244.8,88.7,82.4,85.2,97.7,-0.25,-1.228
1253.3,HOLD,244.8,88.7,82.4,85.2,97.7,-0.25,-1.228
1254.3,HOLD,244.8,88.6,82.4,85.2,97.6,-0.2,-1.228
1255.3,HOLD,245.3,88.7,82.3,85.1,97.7,-0.13,-1.228
